transaction_id,order_id,customer_id,amount,payment_date,payment_status
TXN000756,ORD000756,CUST00698,16118.4,2026-08-23,SUCCESS
TXN000757,ORD000757,CUST00271,15290.91,2026-08-07,SUCCESS
TXN000758,ORD000758,CUST00253,7047.26,2026-08-10,SUCCESS
TXN000759,ORD000759,CUST00231,23542.99,2026-08-10,SUCCESS
TXN000760,ORD000760,CUST00296,17652.03,2026-08-23,SUCCESS
TXN000761,ORD000761,CUST00501,7994.31,2026-08-12,SUCCESS
TXN000762,ORD000762,CUST00574,23349.14,2026-08-26,SUCCESS
TXN000763,ORD000763,CUST00281,7265.96,2026-08-19,SUCCESS
TXN000764,ORD000764,CUST00693,13625.45,2026-08-13,SUCCESS
TXN000765,ORD000765,CUST00354,23869.76,2026-08-26,SUCCESS
TXN000766,ORD000766,CUST00150,7332.27,2026-08-10,SUCCESS
TXN000767,ORD000767,CUST00081,8724.45,2026-08-15,SUCCESS
TXN000768,ORD000768,CUST00672,6485.45,2026-08-16,SUCCESS
TXN000769,ORD000769,CUST00220,5131.49,2026-08-18,SUCCESS
TXN000770,ORD000770,CUST00278,23332.3,2026-08-23,SUCCESS
TXN000771,ORD000771,CUST00279,3518.1,2026-08-20,SUCCESS
TXN000772,ORD000772,CUST00601,6058.12,2026-08-02,SUCCESS
TXN000773,ORD000773,CUST00686,22639.09,2026-08-08,SUCCESS
TXN000774,ORD000774,CUST00654,5897.63,2026-08-04,SUCCESS
TXN000775,ORD000775,CUST00424,8324.31,2026-08-16,SUCCESS
TXN000776,ORD000776,CUST00103,17061.68,2026-08-05,SUCCESS
TXN000777,ORD000777,CUST00006,24116.52,2026-08-06,SUCCESS
TXN000778,ORD000778,CUST00417,16357.03,2026-08-16,SUCCESS
TXN000779,ORD000779,CUST00489,16298.41,2026-08-25,SUCCESS
TXN000780,ORD000780,CUST00295,8097.08,2026-08-21,SUCCESS
TXN000781,ORD000781,CUST00061,22707.63,2026-08-03,SUCCESS
TXN000782,ORD000782,CUST00668,14395.92,2026-08-18,SUCCESS
TXN000783,ORD000783,CUST00039,22839.42,2026-08-06,SUCCESS
TXN000784,ORD000784,CUST00428,22067.9,2026-08-06,SUCCESS
TXN000785,ORD000785,CUST00038,24929.58,2026-08-13,SUCCESS
TXN000786,ORD000786,CUST00508,4739.16,2026-08-24,SUCCESS
TXN000787,ORD000787,CUST00297,21930.9,2026-08-01,SUCCESS
TXN000788,ORD000788,CUST00306,14242.25,2026-08-04,SUCCESS
TXN000789,ORD000789,CUST00344,7185.59,2026-08-21,SUCCESS
TXN000790,ORD000790,CUST00557,13155.53,2026-08-05,SUCCESS
TXN000791,ORD000791,CUST00517,11753.72,2026-08-07,SUCCESS
TXN000792,ORD000792,CUST00116,8334.03,2026-08-24,SUCCESS
TXN000793,ORD000793,CUST00470,16242.3,2026-08-23,SUCCESS
TXN000794,ORD000794,CUST00191,450.7,2026-08-11,SUCCESS
TXN000795,ORD000795,CUST00303,14237.75,2026-08-25,SUCCESS
TXN000796,ORD000796,CUST00198,4469.82,2026-08-21,SUCCESS
TXN000797,ORD000797,CUST00416,20692.05,2026-08-17,SUCCESS
TXN000798,ORD000798,CUST00336,2259.77,2026-08-22,SUCCESS
TXN000799,ORD000799,CUST00098,4701.05,2026-08-05,SUCCESS
TXN000800,ORD000800,CUST00489,8157.68,2026-08-08,SUCCESS
TXN000801,ORD000801,CUST00007,6593.55,2026-08-08,SUCCESS
TXN000802,ORD000802,CUST00458,18868.54,2026-08-11,SUCCESS
TXN000803,ORD000803,CUST00310,14603.27,2026-08-19,SUCCESS
TXN000804,ORD000804,CUST00012,6612.67,2026-08-12,SUCCESS
TXN000805,ORD000805,CUST00242,1646.9,2026-08-04,SUCCESS
TXN000806,ORD000806,CUST00477,7739.48,2026-08-13,SUCCESS
TXN000807,ORD000807,CUST00515,23085.34,2026-08-23,SUCCESS
TXN000808,ORD000808,CUST00319,17288.23,2026-08-21,SUCCESS
TXN000809,ORD000809,CUST00303,9251.84,2026-08-08,SUCCESS
TXN000810,ORD000810,CUST00225,23938.28,2026-08-16,SUCCESS
TXN000811,ORD000811,CUST00157,11428.97,2026-08-20,SUCCESS
TXN000812,ORD000812,CUST00383,10454.56,2026-08-18,SUCCESS
TXN000813,ORD000813,CUST00483,18958.03,2026-08-26,SUCCESS
TXN000814,ORD000814,CUST00681,20657.53,2026-08-25,SUCCESS
TXN000815,ORD000815,CUST00254,17040.51,2026-08-20,SUCCESS
TXN000816,ORD000816,CUST00084,13185.12,2026-08-17,SUCCESS
TXN000817,ORD000817,CUST00371,2044.76,2026-08-19,SUCCESS
TXN000818,ORD000818,CUST00115,1637.78,2026-08-18,SUCCESS
TXN000819,ORD000819,CUST00518,5133.7,2026-08-18,SUCCESS
TXN000820,ORD000820,CUST00154,4196.98,2026-08-17,SUCCESS
TXN000821,ORD000821,CUST00453,2994.38,2026-08-07,SUCCESS
TXN000822,ORD000822,CUST00598,12271.82,2026-08-17,SUCCESS
TXN000823,ORD000823,CUST00457,20236.43,2026-08-15,SUCCESS
TXN000824,ORD000824,CUST00136,12879.87,2026-08-15,SUCCESS
TXN000825,ORD000825,CUST00578,1537.65,2026-08-15,SUCCESS
TXN000826,ORD000826,CUST00689,20192.19,2026-08-24,SUCCESS
TXN000827,ORD000827,CUST00023,9959.12,2026-08-01,SUCCESS
TXN000828,ORD000828,CUST00224,14499.95,2026-08-02,SUCCESS
TXN000829,ORD000829,CUST00434,8678.77,2026-08-03,SUCCESS
TXN000830,ORD000830,CUST00555,24853.68,2026-08-03,SUCCESS
TXN000831,ORD000831,CUST00484,890.2,2026-08-14,SUCCESS
TXN000832,ORD000832,CUST00185,19247.4,2026-08-25,SUCCESS
TXN000833,ORD000833,CUST00657,24460.5,2026-08-21,SUCCESS
TXN000834,ORD000834,CUST00431,9424.08,2026-08-13,SUCCESS
TXN000835,ORD000835,CUST00460,21753.55,2026-08-13,SUCCESS
TXN000836,ORD000836,CUST00385,2098.22,2026-08-22,SUCCESS
TXN000837,ORD000837,CUST00553,3411.45,2026-08-12,SUCCESS
TXN000838,ORD000838,CUST00122,4543.99,2026-08-18,SUCCESS
TXN000839,ORD000839,CUST00403,13268.18,2026-08-24,SUCCESS
TXN000840,ORD000840,CUST00229,20887.06,2026-08-25,SUCCESS
TXN000841,ORD000841,CUST00024,24464.42,2026-08-15,SUCCESS
TXN000842,ORD000842,CUST00690,18005.44,2026-08-14,SUCCESS
TXN000843,ORD000843,CUST00545,9543.98,2026-08-08,SUCCESS
TXN000844,ORD000844,CUST00254,11569.57,2026-08-05,SUCCESS
TXN000845,ORD000845,CUST00283,4793.16,2026-08-24,SUCCESS
TXN000846,ORD000846,CUST00116,902.21,2026-08-22,SUCCESS
TXN000847,ORD000847,CUST00430,15411.59,2026-08-01,SUCCESS
TXN000848,ORD000848,CUST00247,5231.43,2026-08-04,SUCCESS
TXN000849,ORD000849,CUST00609,936.05,2026-08-20,SUCCESS
TXN000850,ORD000850,CUST00689,17611.83,2026-08-02,SUCCESS
TXN000851,ORD000851,CUST00251,18539.47,2026-08-13,SUCCESS
TXN000852,ORD000852,CUST00450,5935.05,2026-08-07,SUCCESS
TXN000853,ORD000853,CUST00058,3589.38,2026-08-10,SUCCESS
TXN000854,ORD000854,CUST00240,20413.08,2026-08-24,SUCCESS
TXN000855,ORD000855,CUST00590,8040.7,2026-08-20,SUCCESS
TXN000856,ORD000856,CUST00689,20477.72,2026-08-08,SUCCESS
TXN000857,ORD000857,CUST00310,21918.83,2026-08-22,SUCCESS
TXN000858,ORD000858,CUST00534,5603.96,2026-08-10,SUCCESS
TXN000859,ORD000859,CUST00282,1617.85,2026-08-19,SUCCESS
TXN000860,ORD000860,CUST00180,15687.23,2026-08-14,SUCCESS
TXN000861,ORD000861,CUST00570,12440.96,2026-08-12,SUCCESS
TXN000862,ORD000862,CUST00659,16816.43,2026-08-26,SUCCESS
TXN000863,ORD000863,CUST00538,8036.49,2026-08-14,SUCCESS
TXN000864,ORD000864,CUST00419,3815.52,2026-08-13,SUCCESS
TXN000865,ORD000865,CUST00189,18884.96,2026-08-16,SUCCESS
TXN000866,ORD000866,CUST00247,21248.59,2026-08-10,SUCCESS
TXN000867,ORD000867,CUST00148,20163.83,2026-08-02,SUCCESS
TXN000868,ORD000868,CUST00576,10375.67,2026-08-14,SUCCESS
TXN000869,ORD000869,CUST00571,13296.8,2026-08-13,SUCCESS
TXN000870,ORD000870,CUST00249,6449.39,2026-08-11,SUCCESS
TXN000871,ORD000871,CUST00663,2068.85,2026-08-15,SUCCESS
TXN000872,ORD000872,CUST00380,2402.35,2026-08-24,SUCCESS
TXN000873,ORD000873,CUST00196,1383.26,2026-08-13,SUCCESS
TXN000874,ORD000874,CUST00690,15163.74,2026-08-02,SUCCESS
TXN000875,ORD000875,CUST00075,4785.27,2026-08-25,SUCCESS
TXN000876,ORD000876,CUST00602,18135.2,2026-08-18,SUCCESS
TXN000877,ORD000877,CUST00223,12036.92,2026-08-11,SUCCESS
TXN000878,ORD000878,CUST00311,23929.79,2026-08-01,SUCCESS
TXN000879,ORD000879,CUST00217,23435.28,2026-08-24,SUCCESS
TXN000880,ORD000880,CUST00121,18697.29,2026-08-25,SUCCESS
TXN000881,ORD000881,CUST00491,22869.59,2026-08-23,SUCCESS
TXN000882,ORD000882,CUST00619,17623.84,2026-08-13,SUCCESS
TXN000883,ORD000883,CUST00246,13846.77,2026-08-25,SUCCESS
TXN000884,ORD000884,CUST00290,9578.48,2026-08-18,SUCCESS
TXN000885,ORD000885,CUST00665,9045.56,2026-08-09,SUCCESS
TXN000886,ORD000886,CUST00369,12869.13,2026-08-16,SUCCESS
TXN000887,ORD000887,CUST00478,2555.34,2026-08-24,SUCCESS
TXN000888,ORD000888,CUST00481,19064.56,2026-08-11,SUCCESS
TXN000889,ORD000889,CUST00209,9330.55,2026-08-14,SUCCESS
TXN000890,ORD000890,CUST00047,14106.87,2026-08-08,SUCCESS
TXN000891,ORD000891,CUST00150,503.88,2026-08-18,SUCCESS
TXN000892,ORD000892,CUST00599,14520.66,2026-08-14,SUCCESS
TXN000893,ORD000893,CUST00303,3895.04,2026-08-11,SUCCESS
TXN000894,ORD000894,CUST00236,9558.01,2026-08-08,SUCCESS
TXN000895,ORD000895,CUST00512,13811.0,2026-08-22,SUCCESS
TXN000896,ORD000896,CUST00346,6507.44,2026-08-16,SUCCESS
TXN000897,ORD000897,CUST00658,18515.89,2026-08-15,SUCCESS
TXN000898,ORD000898,CUST00173,18346.03,2026-08-12,SUCCESS
TXN000899,ORD000899,CUST00174,3584.97,2026-08-18,SUCCESS
TXN000900,ORD000900,CUST00501,4682.79,2026-08-18,SUCCESS
TXN000901,ORD000901,CUST00658,23935.2,2026-08-17,SUCCESS
TXN000902,ORD000902,CUST00035,20992.81,2026-08-03,SUCCESS
TXN000903,ORD000903,CUST00685,1308.01,2026-08-01,SUCCESS
TXN000904,ORD000904,CUST00423,3523.54,2026-08-21,SUCCESS
TXN000905,ORD000905,CUST00237,1792.4,2026-08-05,SUCCESS
TXN000906,ORD000906,CUST00010,5546.12,2026-08-15,SUCCESS
TXN000907,ORD000907,CUST00383,1605.21,2026-08-21,SUCCESS
TXN000908,ORD000908,CUST00683,23354.2,2026-08-16,SUCCESS
TXN000909,ORD000909,CUST00676,12247.57,2026-08-01,SUCCESS
TXN000910,ORD000910,CUST00545,13835.92,2026-08-01,SUCCESS
TXN000911,ORD000911,CUST00018,13282.5,2026-08-09,SUCCESS
TXN000912,ORD000912,CUST00549,24439.24,2026-08-01,SUCCESS
TXN000913,ORD000913,CUST00515,20347.61,2026-08-22,SUCCESS
TXN000914,ORD000914,CUST00441,20173.58,2026-08-06,SUCCESS
TXN000915,ORD000915,CUST00110,22959.42,2026-08-17,SUCCESS
TXN000916,ORD000916,CUST00153,6100.12,2026-08-20,SUCCESS
TXN000917,ORD000917,CUST00540,6385.21,2026-08-12,SUCCESS
TXN000918,ORD000918,CUST00274,19893.91,2026-08-03,SUCCESS
TXN000919,ORD000919,CUST00383,23986.52,2026-08-15,SUCCESS
TXN000920,ORD000920,CUST00579,6155.88,2026-08-23,SUCCESS
TXN000921,ORD000921,CUST00232,7569.37,2026-08-03,SUCCESS
TXN000922,ORD000922,CUST00670,24792.7,2026-08-21,SUCCESS
TXN000923,ORD000923,CUST00033,2428.16,2026-08-13,SUCCESS
TXN000924,ORD000924,CUST00387,13862.27,2026-08-02,SUCCESS
TXN000925,ORD000925,CUST00653,335.31,2026-08-06,SUCCESS
TXN000926,ORD000926,CUST00085,12546.47,2026-08-14,SUCCESS
TXN000927,ORD000927,CUST00661,19630.97,2026-08-19,SUCCESS
TXN000928,ORD000928,CUST00098,22380.3,2026-08-02,SUCCESS
TXN000929,ORD000929,CUST00236,5364.28,2026-08-23,SUCCESS
TXN000930,ORD000930,CUST00581,11939.96,2026-08-02,SUCCESS
TXN000931,ORD000931,CUST00077,17142.28,2026-08-09,SUCCESS
TXN000932,ORD000932,CUST00557,14131.4,2026-08-02,SUCCESS
TXN000933,ORD000933,CUST00184,23226.28,2026-08-11,SUCCESS
TXN000934,ORD000934,CUST00017,24040.58,2026-08-19,SUCCESS
TXN000935,ORD000935,CUST00148,18831.14,2026-08-23,SUCCESS
TXN000936,ORD000936,CUST00408,23228.99,2026-08-10,SUCCESS
TXN000937,ORD000937,CUST00167,14142.56,2026-08-19,SUCCESS
TXN000938,ORD000938,CUST00399,16958.17,2026-08-18,SUCCESS
TXN000939,ORD000939,CUST00340,9657.77,2026-08-24,SUCCESS
TXN000940,ORD000940,CUST00144,19783.4,2026-08-23,SUCCESS
TXN000941,ORD000941,CUST00081,12569.74,2026-08-12,SUCCESS
TXN000942,ORD000942,CUST00055,2532.38,2026-08-08,SUCCESS
TXN000943,ORD000943,CUST00078,8580.76,2026-08-25,SUCCESS
TXN000944,ORD000944,CUST00629,23875.97,2026-08-13,SUCCESS
TXN000945,ORD000945,CUST00335,837.68,2026-08-09,SUCCESS
TXN000946,ORD000946,CUST00462,12316.03,2026-08-12,SUCCESS
TXN000947,ORD000947,CUST00567,23534.46,2026-08-14,SUCCESS
TXN000948,ORD000948,CUST00191,17024.4,2026-08-22,SUCCESS
TXN000949,ORD000949,CUST00390,2233.78,2026-08-20,SUCCESS
TXN000950,ORD000950,CUST00303,19971.57,2026-08-23,SUCCESS
TXN000951,ORD000951,CUST00076,2142.75,2026-08-05,SUCCESS
TXN000952,ORD000952,CUST00390,17820.76,2026-08-21,SUCCESS
TXN000953,ORD000953,CUST00158,18517.42,2026-08-11,SUCCESS
TXN000954,ORD000954,CUST00370,2753.12,2026-08-01,SUCCESS
TXN000955,ORD000955,CUST00316,11173.92,2026-08-25,SUCCESS
TXN000956,ORD000956,CUST00277,2645.56,2026-08-03,SUCCESS
TXN000957,ORD000957,CUST00192,10831.39,2026-08-18,SUCCESS
TXN000958,ORD000958,CUST00569,12859.78,2026-08-04,SUCCESS
TXN000959,ORD000959,CUST00027,2331.51,2026-08-18,SUCCESS
TXN000960,ORD000960,CUST00096,14963.42,2026-08-26,SUCCESS
TXN000961,ORD000961,CUST00333,21606.58,2026-08-01,SUCCESS
TXN000962,ORD000962,CUST00299,10403.87,2026-08-25,SUCCESS
TXN000963,ORD000963,CUST00087,18148.61,2026-08-18,SUCCESS
TXN000964,ORD000964,CUST00249,14341.81,2026-08-06,SUCCESS
TXN000965,ORD000965,CUST00390,4320.59,2026-08-09,SUCCESS
TXN000966,ORD000966,CUST00309,6783.33,2026-08-05,SUCCESS
TXN000967,ORD000967,CUST00065,4263.46,2026-08-09,SUCCESS
TXN000968,ORD000968,CUST00432,7563.83,2026-08-26,SUCCESS
TXN000969,ORD000969,CUST00079,9092.01,2026-08-08,SUCCESS
TXN000970,ORD000970,CUST00641,12445.48,2026-08-20,SUCCESS
TXN000971,ORD000971,CUST00201,11500.75,2026-08-05,SUCCESS
TXN000972,ORD000972,CUST00312,268.51,2026-08-13,SUCCESS
TXN000973,ORD000973,CUST00341,21056.17,2026-08-13,SUCCESS
TXN000974,ORD000974,CUST00338,11061.55,2026-08-14,SUCCESS
TXN000975,ORD000975,CUST00667,24358.21,2026-08-05,SUCCESS
TXN000976,ORD000976,CUST00308,8084.56,2026-08-23,SUCCESS
TXN000977,ORD000977,CUST00206,12027.34,2026-08-06,SUCCESS
TXN000978,ORD000978,CUST00408,24221.26,2026-08-10,SUCCESS
TXN000979,ORD000979,CUST00649,12326.08,2026-08-19,SUCCESS
TXN000980,ORD000980,CUST00249,8214.57,2026-08-09,SUCCESS
TXN000981,ORD000981,CUST00403,9188.89,2026-08-19,SUCCESS
TXN000982,ORD000982,CUST00205,14846.45,2026-08-18,SUCCESS
TXN000983,ORD000983,CUST00185,17074.64,2026-08-18,SUCCESS
TXN000984,ORD000984,CUST00028,23829.81,2026-08-15,SUCCESS
TXN000985,ORD000985,CUST00215,11017.53,2026-08-10,SUCCESS
TXN000986,ORD000986,CUST00071,20492.24,2026-08-26,SUCCESS
TXN000987,ORD000987,CUST00419,16857.14,2026-08-05,SUCCESS
TXN000988,ORD000988,CUST00649,7640.53,2026-08-09,SUCCESS
TXN000989,ORD000989,CUST00675,3938.17,2026-08-14,SUCCESS
TXN000990,ORD000990,CUST00387,1941.73,2026-08-20,SUCCESS
TXN000991,ORD000991,CUST00491,14597.88,2026-08-18,SUCCESS
TXN000992,ORD000992,CUST00519,23095.04,2026-08-23,SUCCESS
TXN000993,ORD000993,CUST00429,13636.77,2026-08-26,SUCCESS
TXN000994,ORD000994,CUST00369,17570.69,2026-08-26,SUCCESS
TXN000995,ORD000995,CUST00550,14886.12,2026-08-03,SUCCESS
TXN000996,ORD000996,CUST00112,19246.96,2026-08-22,SUCCESS
TXN000997,ORD000997,CUST00681,8939.72,2026-08-21,SUCCESS
TXN000998,ORD000998,CUST00628,1202.99,2026-08-21,SUCCESS
TXN000999,ORD000999,CUST00694,16203.92,2026-08-25,SUCCESS
TXN001000,ORD001000,CUST00340,24146.35,2026-08-14,SUCCESS
TXN001001,ORD001001,CUST00109,362.64,2026-08-09,SUCCESS
TXN001002,ORD001002,CUST00228,12815.84,2026-08-17,SUCCESS
TXN001003,ORD001003,CUST00572,14554.91,2026-08-19,SUCCESS
TXN001004,ORD001004,CUST00227,11199.89,2026-08-13,SUCCESS
TXN001005,ORD001005,CUST00475,19331.32,2026-08-19,SUCCESS
TXN001006,ORD001006,CUST00513,3853.55,2026-08-01,SUCCESS
TXN001007,ORD001007,CUST00495,2703.28,2026-08-14,SUCCESS
TXN001008,ORD001008,CUST00088,2990.13,2026-08-24,SUCCESS
TXN001009,ORD001009,CUST00146,8773.38,2026-08-11,SUCCESS
TXN001010,ORD001010,CUST00467,19628.32,2026-08-17,SUCCESS
TXN001011,ORD001011,CUST00495,8772.68,2026-08-04,SUCCESS
TXN001012,ORD001012,CUST00449,18077.65,2026-08-15,SUCCESS
TXN001013,ORD001013,CUST00327,1772.64,2026-08-02,SUCCESS
TXN001014,ORD001014,CUST00118,662.37,2026-08-11,SUCCESS
TXN001015,ORD001015,CUST00664,2823.13,2026-08-26,SUCCESS
TXN001016,ORD001016,CUST00169,23255.07,2026-08-24,SUCCESS
TXN001017,ORD001017,CUST00250,12948.25,2026-08-18,SUCCESS
TXN001018,ORD001018,CUST00164,8341.64,2026-08-14,SUCCESS
TXN001019,ORD001019,CUST00474,5873.2,2026-08-13,SUCCESS
TXN001020,ORD001020,CUST00645,4692.85,2026-08-21,SUCCESS
TXN001021,ORD001021,CUST00674,10860.15,2026-08-01,SUCCESS
TXN001022,ORD001022,CUST00629,22089.12,2026-08-15,SUCCESS
TXN001023,ORD001023,CUST00607,10795.87,2026-08-01,SUCCESS
TXN001024,ORD001024,CUST00220,5224.03,2026-08-25,SUCCESS
TXN001025,ORD001025,CUST00065,14475.96,2026-08-26,SUCCESS
TXN001026,ORD001026,CUST00550,4755.3,2026-08-11,SUCCESS
TXN001027,ORD001027,CUST00202,11493.01,2026-08-09,SUCCESS
TXN001028,ORD001028,CUST00687,21579.65,2026-08-17,SUCCESS
TXN001029,ORD001029,CUST00655,7903.76,2026-08-13,SUCCESS
TXN001030,ORD001030,CUST00626,9874.35,2026-08-04,SUCCESS
TXN001031,ORD001031,CUST00357,8864.42,2026-08-15,SUCCESS
TXN001032,ORD001032,CUST00633,4395.94,2026-08-22,SUCCESS
TXN001033,ORD001033,CUST00305,22975.2,2026-08-19,SUCCESS
TXN001034,ORD001034,CUST00087,16835.54,2026-08-11,SUCCESS
TXN001035,ORD001035,CUST00121,6040.46,2026-08-04,SUCCESS
TXN001036,ORD001036,CUST00188,9395.32,2026-08-05,SUCCESS
TXN001037,ORD001037,CUST00524,9772.74,2026-08-20,SUCCESS
TXN001038,ORD001038,CUST00142,14412.67,2026-08-14,SUCCESS
TXN001039,ORD001039,CUST00191,12218.09,2026-08-18,SUCCESS
TXN001040,ORD001040,CUST00661,23274.3,2026-08-06,SUCCESS
TXN001041,ORD001041,CUST00569,4254.95,2026-08-10,SUCCESS
TXN001042,ORD001042,CUST00144,4758.75,2026-08-15,SUCCESS
TXN001043,ORD001043,CUST00635,1434.92,2026-08-12,SUCCESS
TXN001044,ORD001044,CUST00010,12166.76,2026-08-07,SUCCESS
TXN001045,ORD001045,CUST00394,24099.34,2026-08-17,SUCCESS
TXN001046,ORD001046,CUST00669,12424.75,2026-08-22,SUCCESS
TXN001047,ORD001047,CUST00504,10449.2,2026-08-15,SUCCESS
TXN001048,ORD001048,CUST00501,4264.61,2026-08-19,SUCCESS
TXN001049,ORD001049,CUST00032,19917.43,2026-08-08,SUCCESS
TXN001050,ORD001050,CUST00300,914.11,2026-08-08,SUCCESS
TXN001051,ORD001051,CUST00551,7287.89,2026-08-25,SUCCESS
TXN001052,ORD001052,CUST00469,14184.7,2026-08-25,SUCCESS
TXN001053,ORD001053,CUST00508,13788.18,2026-08-04,SUCCESS
TXN001054,ORD001054,CUST00587,2943.75,2026-08-25,SUCCESS
TXN001055,ORD001055,CUST00557,20599.74,2026-08-12,SUCCESS
TXN001056,ORD001056,CUST00556,20583.01,2026-08-02,SUCCESS
TXN001057,ORD001057,CUST00452,13704.2,2026-08-14,SUCCESS
TXN001058,ORD001058,CUST00105,18426.12,2026-08-21,SUCCESS
TXN001059,ORD001059,CUST00254,7512.95,2026-08-02,SUCCESS
TXN001060,ORD001060,CUST00461,6644.1,2026-08-03,SUCCESS
TXN001061,ORD001061,CUST00450,21645.73,2026-08-04,SUCCESS
TXN001062,ORD001062,CUST00243,5325.97,2026-08-24,SUCCESS
TXN001063,ORD001063,CUST00603,17259.43,2026-08-23,SUCCESS
TXN001064,ORD001064,CUST00625,15855.99,2026-08-06,SUCCESS
TXN001065,ORD001065,CUST00631,3566.95,2026-08-07,SUCCESS
TXN001066,ORD001066,CUST00212,20155.47,2026-08-19,SUCCESS
TXN001067,ORD001067,CUST00360,13353.79,2026-08-20,SUCCESS
TXN001068,ORD001068,CUST00552,4292.6,2026-08-23,SUCCESS
TXN001069,ORD001069,CUST00300,7304.4,2026-08-09,SUCCESS
TXN001070,ORD001070,CUST00527,24638.66,2026-08-22,SUCCESS
TXN001071,ORD001071,CUST00098,3476.16,2026-08-25,SUCCESS
TXN001072,ORD001072,CUST00422,22977.34,2026-08-09,SUCCESS
TXN001073,ORD001073,CUST00672,3259.52,2026-08-05,SUCCESS
TXN001074,ORD001074,CUST00256,3741.46,2026-08-11,SUCCESS
TXN001075,ORD001075,CUST00254,19060.69,2026-08-22,SUCCESS
TXN001076,ORD001076,CUST00403,12287.52,2026-08-19,SUCCESS
TXN001077,ORD001077,CUST00648,6791.06,2026-08-14,SUCCESS
TXN001078,ORD001078,CUST00385,11354.59,2026-08-21,SUCCESS
TXN001079,ORD001079,CUST00096,10130.98,2026-08-24,SUCCESS
TXN001080,ORD001080,CUST00285,17398.12,2026-08-12,SUCCESS
TXN001081,ORD001081,CUST00466,23761.33,2026-08-11,SUCCESS
TXN001082,ORD001082,CUST00596,161.58,2026-08-25,SUCCESS
TXN001083,ORD001083,CUST00096,18300.21,2026-08-15,SUCCESS
TXN001084,ORD001084,CUST00651,16637.18,2026-08-12,SUCCESS
TXN001085,ORD001085,CUST00065,19912.38,2026-08-13,SUCCESS
TXN001086,ORD001086,CUST00224,24206.4,2026-08-07,SUCCESS
TXN001087,ORD001087,CUST00507,6786.57,2026-08-10,SUCCESS
TXN001088,ORD001088,CUST00346,13728.03,2026-08-05,SUCCESS
TXN001089,ORD001089,CUST00580,21325.32,2026-08-26,SUCCESS
TXN001090,ORD001090,CUST00352,22364.45,2026-08-25,SUCCESS
TXN001091,ORD001091,CUST00050,1243.98,2026-08-21,SUCCESS
TXN001092,ORD001092,CUST00471,505.41,2026-08-06,SUCCESS
TXN001093,ORD001093,CUST00452,11467.3,2026-08-14,SUCCESS
TXN001094,ORD001094,CUST00208,24892.78,2026-08-05,SUCCESS
TXN001095,ORD001095,CUST00666,7616.45,2026-08-09,SUCCESS
TXN001096,ORD001096,CUST00096,16399.24,2026-08-09,SUCCESS
TXN001097,ORD001097,CUST00085,9358.91,2026-08-21,SUCCESS
TXN001098,ORD001098,CUST00170,1389.5,2026-08-21,SUCCESS
TXN001099,ORD001099,CUST00313,18177.11,2026-08-25,SUCCESS
TXN001100,ORD001100,CUST00240,10787.85,2026-08-03,SUCCESS
TXN001101,ORD001101,CUST00098,127.05,2026-08-16,SUCCESS
TXN001102,ORD001102,CUST00080,3404.22,2026-08-08,SUCCESS
TXN001103,ORD001103,CUST00532,17031.57,2026-08-01,SUCCESS
TXN001104,ORD001104,CUST00009,17420.37,2026-08-04,SUCCESS
TXN001105,ORD001105,CUST00433,17381.37,2026-08-16,SUCCESS
TXN001106,ORD001106,CUST00073,5800.78,2026-08-03,SUCCESS
TXN001107,ORD001107,CUST00105,2669.72,2026-08-12,SUCCESS
TXN001108,ORD001108,CUST00307,3514.52,2026-08-25,SUCCESS
TXN001109,ORD001109,CUST00137,16075.25,2026-08-22,SUCCESS
TXN001110,ORD001110,CUST00147,1803.45,2026-08-19,SUCCESS
TXN001111,ORD001111,CUST00009,15296.95,2026-08-06,SUCCESS
TXN001112,ORD001112,CUST00451,8844.57,2026-08-07,SUCCESS
TXN001113,ORD001113,CUST00644,18731.89,2026-08-14,SUCCESS
TXN001114,ORD001114,CUST00631,17195.5,2026-08-07,SUCCESS
TXN001115,ORD001115,CUST00089,22425.16,2026-08-05,SUCCESS
TXN001116,ORD001116,CUST00127,14780.39,2026-08-13,SUCCESS
TXN001117,ORD001117,CUST00360,24084.89,2026-08-11,SUCCESS
TXN001118,ORD001118,CUST00144,6269.88,2026-08-21,SUCCESS
TXN001119,ORD001119,CUST00087,6279.36,2026-08-20,SUCCESS
TXN001120,ORD001120,CUST00615,18057.37,2026-08-10,SUCCESS
TXN001121,ORD001121,CUST00028,21212.51,2026-08-22,SUCCESS
TXN001122,ORD001122,CUST00309,5215.6,2026-08-20,SUCCESS
TXN001123,ORD001123,CUST00522,4797.3,2026-08-13,SUCCESS
TXN001124,ORD001124,CUST00303,16189.63,2026-08-26,SUCCESS
TXN001125,ORD001125,CUST00246,12422.7,2026-08-04,SUCCESS
TXN001126,ORD001126,CUST00247,12539.61,2026-08-20,SUCCESS
TXN001127,ORD001127,CUST00073,13254.33,2026-08-01,SUCCESS
TXN001128,ORD001128,CUST00370,23354.72,2026-08-05,SUCCESS
TXN001129,ORD001129,CUST00397,21534.27,2026-08-19,SUCCESS
TXN001130,ORD001130,CUST00431,9198.77,2026-08-22,SUCCESS
TXN001131,ORD001131,CUST00177,19091.88,2026-08-25,SUCCESS
TXN001132,ORD001132,CUST00075,515.57,2026-08-03,SUCCESS
TXN001133,ORD001133,CUST00015,6628.41,2026-08-02,SUCCESS
